1403636624.659535170 -0.063524760 -0.079149935 0.006608681 -0.814276631 0.022177070 -0.579992073 0.008422698
1403636624.712837934 -0.010128426 -0.041918097 -0.007760425 -0.808325991 0.003515846 -0.588579245 0.013084478
1403636624.762314558 -0.011598631 -0.042874464 -0.010288629 -0.807103870 -0.004905997 -0.590171096 0.016042185
1403636624.812057734 -0.015268113 -0.048498821 -0.012036772 -0.808925596 -0.011524215 -0.587683185 0.011620970
1403636624.862057924 -0.021624094 -0.055387159 -0.010444150 -0.811120263 -0.015955210 -0.584625679 0.006493513
1403636624.912360430 -0.029619282 -0.062081829 -0.008544116 0.815310273 0.020160104 0.578672961 0.000578133
1403636624.962342739 -0.037591769 -0.068827318 -0.002501229 0.819017494 0.025200324 0.573174756 0.006781435
1403636625.012719870 -0.047003362 -0.073158135 0.007831647 0.822973990 0.027076206 0.567320912 0.011299303
1403636625.062818527 -0.054538215 -0.079336261 0.017245139 0.826325005 0.029445565 0.562262936 0.013428890
1403636625.113235950 -0.063239442 -0.084668122 0.030892483 0.829547892 0.029746219 0.557483501 0.013326783
1403636625.163477421 -0.069620822 -0.087250607 0.045871303 0.831474179 0.025741527 0.554876913 0.009983719
1403636625.213490963 -0.073906202 -0.089031157 0.060050155 0.830609042 0.024066660 0.556304840 0.005860068
1403636625.263468266 -0.078201803 -0.089412320 0.075155235 0.828733620 0.020674534 0.559246304 0.004089295
1403636625.313481569 -0.079729963 -0.089864305 0.086633540 0.826633299 0.019428234 0.562403438 0.001518368
1403636625.363441467 -0.079433447 -0.090590113 0.093338717 -0.825454271 -0.018635525 -0.564161216 0.000293798
1403636625.413357019 -0.078363629 -0.090844526 0.093223820 -0.826431927 -0.019825276 -0.562686351 0.001139542
1403636625.463413239 -0.079366735 -0.091504298 0.089640295 -0.827808736 -0.022142460 -0.560567748 0.002491677
1403636625.513353825 -0.077795252 -0.090252997 0.084428981 -0.828419278 -0.024453223 -0.559557850 0.004307257
1403636625.563353777 -0.074595508 -0.089880187 0.080129492 -0.829029470 -0.025280308 -0.558615170 0.004487412
1403636625.613006592 -0.072670242 -0.089993057 0.077925421 -0.828630014 -0.026710037 -0.559139988 0.004620323
1403636625.663006544 -0.068035514 -0.088719981 0.080024441 -0.827713091 -0.027544762 -0.560457136 0.004485991
1403636625.712827682 -0.063670814 -0.086498262 0.086635555 -0.825612429 -0.028349197 -0.563492439 0.006059054
1403636625.762800694 -0.059426408 -0.086739923 0.096657089 -0.822436287 -0.028437536 -0.568111184 0.006288385
1403636625.812825203 -0.053655759 -0.085869193 0.111546190 -0.819380684 -0.027219273 -0.572564819 0.006628221
1403636625.862767458 -0.045838488 -0.083035569 0.130900524 -0.815820732 -0.026543930 -0.577638225 0.008126128
1403636625.912769794 -0.038988088 -0.079784339 0.152838474 -0.813546124 -0.026110413 -0.580832993 0.009694593
1403636625.962782383 -0.032277858 -0.076957606 0.176914128 -0.811780129 -0.025687507 -0.583300237 0.010677437
1403636626.012791157 -0.026361612 -0.074005848 0.201140478 -0.810248419 -0.025533875 -0.585408882 0.011914766
1403636626.062739611 -0.018900584 -0.070613021 0.224979255 -0.809534149 -0.022899043 -0.586424555 0.015373238
1403636626.112715960 -0.010996499 -0.066436059 0.248055004 -0.809281611 -0.019388991 -0.586785322 0.019243904
1403636626.162691593 0.000457959 -0.065704772 0.270560999 -0.809243013 -0.016475907 -0.586749852 0.024060385
1403636626.212687731 0.008342634 -0.064292469 0.290438601 -0.809035129 -0.014198513 -0.586909540 0.028244546
1403636626.262595177 0.015205086 -0.062632047 0.307998472 -0.808894220 -0.012203510 -0.587051957 0.030186325
1403636626.312637806 0.023036334 -0.062181908 0.321342173 -0.809020506 -0.011326836 -0.586853876 0.030984706
1403636626.362676382 0.027363539 -0.062415945 0.330606048 -0.809013759 -0.010941121 -0.586895653 0.030504459
